@Caption,ブロードバンドサービス等の契約数の推移,,,,,,,
@Creator,総合通信基盤局電気通信事業部データ通信課,,,,,,,
@Date,2021/6/30,,,,,,,
@Language,ja,,,,,,,
@@Title,,,,,,,,
西暦年,四半期,都道府県名,FTTH,DSL,CATV,FWA,BWA,LTE
@@Unit,,,,,,,,
年,期末,,契約数,契約数,契約数,契約数,契約数,契約数
@@Datatype,,,,,,,,
xsd:string,xsd:string,xsd:string,xsd:integer,xsd:integer,xsd:integer,xsd:integer,xsd:integer,xsd:integer
2017,Q2,沖縄県,"284,564","16,507","15,813","1,353","582,316","1,000,526"
2017,Q3,都道府県計,"30,091,614","2,327,900","6,892,168","5,413","52,947,189","110,629,681"
2017,Q3,北海道,"1,191,158","107,510","172,624","1,853","1,846,361","3,860,531"
2017,Q3,青森県,"243,170","28,754","12,504",0,"341,743","769,998"
2017,Q3,岩手県,"256,081","27,687","9,921",59,"311,980","770,470"
2017,Q3,宮城県,"548,691","38,649","70,892",13,"868,136","1,805,983"
2017,Q3,秋田県,"197,010","21,027","20,402",0,"233,597","592,853"
2017,Q3,山形県,"231,635","21,414","14,752",0,"309,006","684,122"
2017,Q3,福島県,"434,259","35,114",80,41,"614,680","1,278,105"
2017,Q3,茨城県,"667,164","57,607","85,926",0,"829,749","2,017,465"
2017,Q3,栃木県,"475,896","30,595","30,664",0,"528,485","1,374,240"
2017,Q3,群馬県,"483,599","34,167","30,489",0,"576,696","1,368,855"
2017,Q3,埼玉県,"1,625,479","130,353","600,980",0,"2,861,669","5,505,489"
2017,Q3,千葉県,"1,522,157","109,019","486,084",0,"2,381,901","4,627,657"
2017,Q3,東京都,"4,056,052","278,906","1,358,281",0,"11,382,890","26,323,844"
2017,Q3,神奈川県,"2,292,821","166,829","926,930",1,"3,908,515","7,249,844"
2017,Q3,新潟県,"511,768","43,459","40,553",4,"479,762","1,444,303"
2017,Q3,富山県,"220,777","16,565","54,976",274,"326,558","690,245"
2017,Q3,石川県,"259,739","22,273","38,730",2,"366,189","786,198"
2017,Q3,福井県,"138,754","11,528","64,908",0,"242,422","527,309"
2017,Q3,山梨県,"201,123","14,998","16,999",3,"226,283","598,878"
2017,Q3,長野県,"468,170","43,323","92,743",0,"557,228","1,348,431"
2017,Q3,岐阜県,"435,667","36,892","71,540",117,"694,402","1,400,756"
2017,Q3,静岡県,"958,265","96,802","22,957",9,"1,286,853","2,565,716"
2017,Q3,愛知県,"1,930,174","108,199","248,056",0,"3,408,378","6,017,344"
2017,Q3,三重県,"403,275","26,359","85,808",20,"586,155","1,259,320"
2017,Q3,滋賀県,"366,165","16,905","27,627",0,"459,441","986,397"
2017,Q3,京都府,"725,656","42,677","78,076",0,"1,090,923","1,944,127"
2017,Q3,大阪府,"2,243,787","124,314","904,865",0,"4,374,591","7,733,666"
2017,Q3,兵庫県,"1,191,913","83,751","404,783",0,"2,150,552","3,978,636"
2017,Q3,奈良県,"338,678","20,217","41,805",0,"469,722","931,545"
2017,Q3,和歌山県,"214,330","12,052","48,974",0,"265,827","639,571"
2017,Q3,鳥取県,"107,060","11,487","23,016",0,"164,556","363,909"
2017,Q3,島根県,"124,995","13,759","29,683",0,"188,218","440,066"
2017,Q3,岡山県,"425,478","40,292","40,043",189,"627,113","1,345,580"
2017,Q3,広島県,"661,363","68,916","35,282",161,"1,085,553","2,225,387"
2017,Q3,山口県,"263,288","31,739","92,623",51,"460,618","924,324"
2017,Q3,徳島県,"192,383","13,124",737,4,"192,486","479,267"
2017,Q3,香川県,"249,739","18,662","4,343",81,"306,871","709,232"
2017,Q3,愛媛県,"268,494","29,050","46,341",203,"396,841","898,485"
2017,Q3,高知県,"155,053","15,459","1,555",431,"190,744","453,393"
2017,Q3,福岡県,"1,132,312","90,505","300,643",0,"2,452,911","5,405,470"
2017,Q3,佐賀県,"126,857","15,652","32,631",0,"237,246","557,083"
2017,Q3,長崎県,"222,417","36,468","53,521",184,"367,292","914,129"
2017,Q3,熊本県,"327,091","36,732","49,233",13,"530,865","1,230,299"
2017,Q3,大分県,"237,144","20,881","33,889",9,"330,036","758,469"
2017,Q3,宮崎県,"179,005","18,297","61,195",53,"354,619","726,443"
2017,Q3,鹿児島県,"298,462","43,032","7,865",315,"457,286","1,078,364"
2017,Q3,沖縄県,"287,060","15,900","15,639","1,323","623,240","1,037,883"
2017,Q4,都道府県計,"30,340,963","2,243,430","6,891,554","5,136","55,430,159","114,908,370"
2017,Q4,北海道,"1,197,429","103,787","174,355","1,835","1,865,748","4,007,626"
2017,Q4,青森県,"246,063","27,801","12,467",0,"347,999","790,453"
2017,Q4,岩手県,"258,757","26,790","9,800",56,"318,368","789,837"
2017,Q4,宮城県,"552,664","37,221","71,294",13,"877,488","1,861,681"
2017,Q4,秋田県,"199,383","20,298","19,452",0,"236,802","608,060"
2017,Q4,山形県,"233,563","20,638","14,904",0,"315,691","701,941"
2017,Q4,福島県,"438,294","33,974",115,41,"627,956","1,309,297"
2017,Q4,茨城県,"673,682","55,324","86,218",0,"839,638","2,065,310"
2017,Q4,栃木県,"481,303","29,445","29,843",0,"535,609","1,406,269"
2017,Q4,群馬県,"487,043","32,950","30,324",0,"577,193","1,394,691"
2017,Q4,埼玉県,"1,639,710","125,610","604,755",0,"2,869,136","5,632,432"
2017,Q4,千葉県,"1,536,827","105,023","488,450",0,"2,393,792","4,746,139"
2017,Q4,東京都,"4,091,309","268,602","1,363,142",0,"13,473,559","27,916,038"
2017,Q4,神奈川県,"2,314,742","160,896","925,398",1,"3,893,640","7,398,552"
2017,Q4,新潟県,"516,786","41,922","39,626",3,"489,561","1,479,848"
2017,Q4,富山県,"224,009","15,853","52,604",261,"335,890","711,446"
2017,Q4,石川県,"261,217","21,536","38,651",0,"373,908","816,631"
2017,Q4,福井県,"141,714","10,843","63,351",0,"248,535","541,962"
2017,Q4,山梨県,"203,918","14,457","16,032",3,"230,310","613,633"
2017,Q4,長野県,"473,638","41,873","91,836",0,"571,084","1,388,028"
2017,Q4,岐阜県,"440,440","35,474","69,764",87,"705,180","1,435,458"
2017,Q4,静岡県,"965,021","93,331","23,025",1,"1,304,553","2,629,841"
2017,Q4,愛知県,"1,948,396","104,040","239,464",0,"3,439,458","6,201,938"
2017,Q4,三重県,"407,807","25,148","83,759",6,"594,223","1,290,359"
2017,Q4,滋賀県,"367,266","16,383","27,856",0,"467,685","1,006,112"
2017,Q4,京都府,"728,134","41,250","78,859",0,"1,102,939","1,998,864"
2017,Q4,大阪府,"2,249,123","120,214","910,549",0,"4,431,248","7,964,916"
2017,Q4,兵庫県,"1,196,165","80,924","407,000",0,"2,160,918","4,062,638"
2017,Q4,奈良県,"341,868","19,502","41,546",0,"475,538","949,980"
2017,Q4,和歌山県,"215,252","11,486","49,180",0,"270,063","654,081"
2017,Q4,鳥取県,"108,703","11,043","22,575",0,"168,338","374,473"
2017,Q4,島根県,"126,229","13,343","29,734",0,"192,091","451,976"
2017,Q4,岡山県,"429,459","38,863","39,444",145,"632,466","1,382,061"
2017,Q4,広島県,"663,910","66,691","36,110",108,"1,080,158","2,291,719"
2017,Q4,山口県,"264,935","30,746","92,546",13,"466,332","947,862"
2017,Q4,徳島県,"194,897","12,612",713,2,"196,724","492,437"
2017,Q4,香川県,"252,781","17,801","4,273",76,"312,066","735,758"
2017,Q4,愛媛県,"270,901","27,844","46,162",202,"402,379","925,253"
2017,Q4,高知県,"156,508","15,035","1,334",405,"195,340","466,670"
2017,Q4,福岡県,"1,139,807","86,867","302,963",0,"2,464,873","5,995,290"
2017,Q4,佐賀県,"128,526","15,038","32,870",0,"239,911","570,008"
2017,Q4,長崎県,"226,162","34,977","53,454",180,"371,691","936,064"
2017,Q4,熊本県,"330,247","35,288","50,017",10,"538,149","1,260,202"
2017,Q4,大分県,"243,434","20,250","30,645",2,"336,096","780,873"
2017,Q4,宮崎県,"181,986","17,652","61,574",48,"361,768","746,812"
2017,Q4,鹿児島県,"301,522","41,657","8,071",313,"465,500","1,105,438"
2017,Q4,沖縄県,"289,433","15,128","15,450","1,325","632,565","1,071,413"
2018,Q1,都道府県計,"30,604,422","2,146,482","6,879,973","4,862","58,226,305","120,727,053"
2018,Q1,北海道,"1,201,261","99,257","175,705","1,783","1,940,507","4,224,002"
2018,Q1,青森県,"248,146","26,488","12,403",0,"364,766","825,002"
2018,Q1,岩手県,"260,745","25,510","9,702",56,"332,238","819,735"
2018,Q1,宮城県,"553,777","35,359","71,675",13,"911,169","1,977,100"
2018,Q1,秋田県,"201,271","19,349","18,850",0,"246,580","630,627"
2018,Q1,山形県,"234,506","19,476","14,948",0,"330,069","729,234"
2018,Q1,福島県,"440,596","32,533",214,39,"655,449","1,357,684"
2018,Q1,茨城県,"680,193","52,282","86,301",0,"874,375","2,132,927"
2018,Q1,栃木県,"485,591","28,001","28,559",0,"556,234","1,452,503"
2018,Q1,群馬県,"489,849","31,316","29,820",0,"601,772","1,447,311"
2018,Q1,埼玉県,"1,651,750","119,310","607,173",0,"2,975,054","5,813,921"
2018,Q1,千葉県,"1,549,793","99,875","489,879",0,"2,483,872","4,902,210"
2018,Q1,東京都,"4,121,771","256,417","1,367,510",0,"14,639,518","30,099,777"
2018,Q1,神奈川県,"2,331,188","153,409","928,034",1,"4,025,391","7,623,684"
2018,Q1,新潟県,"520,557","39,960","38,683",5,"511,535","1,533,144"
2018,Q1,富山県,"228,609","14,959","49,887",230,"350,539","739,394"
2018,Q1,石川県,"263,936","20,579","38,775",0,"389,705","847,674"
2018,Q1,福井県,"143,544","10,329","62,077",0,"258,636","562,219"
2018,Q1,山梨県,"205,549","13,697","16,067",3,"238,132","632,135"
2018,Q1,長野県,"478,771","39,534","91,010",0,"598,072","1,445,145"
2018,Q1,岐阜県,"445,521","34,138","67,266",0,"732,455","1,482,577"
2018,Q1,静岡県,"974,158","89,777","22,931",0,"1,360,283","2,724,955"
2018,Q1,愛知県,"1,992,043","99,736","231,641",0,"3,568,017","6,502,457"
2018,Q1,三重県,"419,761","24,015","78,667",0,"616,512","1,331,010"
2018,Q1,滋賀県,"369,964","15,785","28,020",0,"486,382","1,037,558"
2018,Q1,京都府,"729,688","39,692","79,165",0,"1,145,588","2,066,246"
2018,Q1,大阪府,"2,263,748","115,949","911,769",0,"4,635,680","8,283,951"
2018,Q1,兵庫県,"1,202,780","77,937","408,295",0,"2,237,373","4,188,727"
2018,Q1,奈良県,"345,052","18,787","40,905",0,"492,322","978,673"
2018,Q1,和歌山県,"217,292","11,055","48,114",0,"280,249","674,914"
2018,Q1,鳥取県,"109,826","10,558","22,921",0,"175,950","388,648"
2018,Q1,島根県,"127,454","12,919","29,858",0,"199,740","468,334"
2018,Q1,岡山県,"431,193","37,473","38,533",144,"660,464","1,432,617"
2018,Q1,広島県,"667,813","64,377","36,658",92,"1,119,401","2,433,403"
2018,Q1,山口県,"266,032","29,735","92,143",13,"482,909","981,430"
2018,Q1,徳島県,"196,949","12,151",700,0,"204,341","508,934"
2018,Q1,香川県,"255,110","16,997","4,098",75,"324,365","764,524"
2018,Q1,愛媛県,"272,551","26,741","45,905",202,"421,072","960,039"
2018,Q1,高知県,"157,656","14,569","1,293",397,"202,333","483,331"
2018,Q1,福岡県,"1,147,231","83,225","303,143",0,"2,538,481","6,532,580"
2018,Q1,佐賀県,"129,937","14,448","32,837",0,"249,146","589,490"
2018,Q1,長崎県,"229,763","33,584","52,897",171,"385,869","968,995"
2018,Q1,熊本県,"332,847","33,994","50,467",10,"557,632","1,300,625"
2018,Q1,大分県,"245,666","19,550","30,069",0,"349,095","812,726"
2018,Q1,宮崎県,"185,150","17,000","61,016",20,"375,069","773,702"
2018,Q1,鹿児島県,"305,646","40,141","8,155",290,"483,077","1,142,915"
2018,Q1,沖縄県,"292,188","14,509","15,235","1,318","658,887","1,118,264"
2018,Q2,都道府県計,"30,795,539","2,042,283","6,895,615","4,823","59,929,586","124,078,048"
2018,Q2,北海道,"1,212,845","93,410","178,787","1,770","1,983,249",-
2018,Q2,青森県,"251,853","24,799","12,165",0,"373,464",-
2018,Q2,岩手県,"264,824","24,033","9,441",57,"339,825",-
2018,Q2,宮城県,"558,949","33,429","72,325",13,"933,912",-
2018,Q2,秋田県,"205,323","18,149","17,626",0,"252,224",-
2018,Q2,山形県,"238,330","17,965","15,147",0,"337,934",-
2018,Q2,福島県,"446,923","30,416",394,38,"669,883",-
2018,Q2,茨城県,"690,136","49,252","86,963",0,"896,483",-
2018,Q2,栃木県,"494,099","26,316","27,392",0,"568,748",-
2018,Q2,群馬県,"496,302","29,643","30,130",0,"613,857",-
2018,Q2,埼玉県,"1,658,221","113,000","613,689",0,"3,037,616",-
2018,Q2,千葉県,"1,541,995","94,882","494,542",0,"2,542,967",-
2018,Q2,東京都,"4,062,328","244,001","1,378,396",0,"15,388,442",-
2018,Q2,神奈川県,"2,306,945","145,836","932,608",1,"4,110,527",-
2018,Q2,新潟県,"527,213","37,601","39,050",1,"523,333",-
2018,Q2,富山県,"232,931","14,173","47,824",237,"359,843",-
2018,Q2,石川県,"266,771","19,786","38,664",0,"400,443",-
2018,Q2,福井県,"146,515","9,345","61,112",0,"264,316",-
2018,Q2,山梨県,"209,646","13,030","14,517",3,"242,246",-
2018,Q2,長野県,"489,771","37,013","87,901",0,"614,120",-
2018,Q2,岐阜県,"453,700","32,599","64,501",0,"746,430",-
2018,Q2,静岡県,"988,548","85,015","22,590",0,"1,391,207",-
2018,Q2,愛知県,"2,018,804","95,491","223,027",0,"3,640,028",-
2018,Q2,三重県,"436,262","22,900","72,457",0,"629,261",-
2018,Q2,滋賀県,"375,541","15,240","26,130",0,"496,985",-
2018,Q2,京都府,"734,325","38,087","81,183",0,"1,169,174",-
2018,Q2,大阪府,"2,268,886","111,494","919,434",0,"4,764,168",-
2018,Q2,兵庫県,"1,206,780","74,922","410,799",0,"2,278,432",-
2018,Q2,奈良県,"347,306","18,011","40,356",0,"502,698",-
2018,Q2,和歌山県,"222,364","10,643","45,315",0,"285,627",-
2018,Q2,鳥取県,"111,968","10,066","22,644",0,"179,697",-
2018,Q2,島根県,"129,204","12,466","30,074",0,"203,191",-
2018,Q2,岡山県,"444,342","36,005","37,945",147,"677,113",-
2018,Q2,広島県,"675,188","62,220","37,078",63,"1,141,140",-
2018,Q2,山口県,"268,796","28,699","91,837",17,"491,138",-
2018,Q2,徳島県,"199,657","11,635",670,0,"208,786",-
2018,Q2,香川県,"258,217","16,184","3,793",75,"330,753",-
2018,Q2,愛媛県,"276,168","25,651","45,729",198,"430,472",-
2018,Q2,高知県,"160,209","13,941",860,386,"206,645",-
2018,Q2,福岡県,"1,160,697","79,379","308,478",0,"2,575,289",-
2018,Q2,佐賀県,"132,531","13,778","32,769",0,"254,128",-
2018,Q2,長崎県,"238,163","32,335","53,415",167,"394,330",-
2018,Q2,熊本県,"338,897","32,234","51,754",10,"571,604",-
2018,Q2,大分県,"250,328","18,757","29,475",0,"355,663",-
2018,Q2,宮崎県,"189,185","16,401","61,325",13,"383,620",-
2018,Q2,鹿児島県,"310,340","38,257","8,291",306,"493,186",-
2018,Q2,沖縄県,"297,213","13,794","15,013","1,321","675,389",-
2018,Q3,都道府県計,"31,059,629","1,946,334","6,884,598","4,713","61,810,431","127,722,735"
2018,Q3,北海道,"1,222,234","89,033","179,594","1,760","2,027,625",-
2018,Q3,青森県,"255,094","23,446","12,064",0,"382,461",-
2018,Q3,岩手県,"267,271","22,822","9,537",55,"348,557",-
2018,Q3,宮城県,"563,088","31,722","72,548",16,"954,172",-
2018,Q3,秋田県,"208,772","16,970","16,528",0,"257,910",-
2018,Q3,山形県,"240,739","16,695","15,279",0,"347,326",-
2018,Q3,福島県,"451,487","28,603",496,39,"685,749",-
2018,Q3,茨城県,"696,759","46,821","87,130",0,"915,708",-
2018,Q3,栃木県,"499,177","25,017","26,129",0,"581,442",-
2018,Q3,群馬県,"499,692","28,138","30,024",0,"626,542",-
2018,Q3,埼玉県,"1,673,147","107,912","617,267",0,"3,100,930",-
2018,Q3,千葉県,"1,557,234","90,598","497,488",0,"2,598,569",-
2018,Q3,東京都,"4,095,084","233,799","1,383,295",0,"16,278,146",-
2018,Q3,神奈川県,"2,321,938","140,216","933,036",1,"4,195,410",-
2018,Q3,新潟県,"534,211","35,610","37,031",0,"537,293",-
2018,Q3,富山県,"235,948","13,421","45,972",241,"370,359",-
2018,Q3,石川県,"269,203","18,920","38,563",0,"409,582",-
2018,Q3,福井県,"149,016","8,535","60,930",0,"270,516",-
2018,Q3,山梨県,"212,615","12,435","14,023",2,"247,114",-
2018,Q3,長野県,"497,391","34,885","87,279",0,"629,886",-
2018,Q3,岐阜県,"459,857","31,109","62,563",0,"761,739",-
2018,Q3,静岡県,"1,000,802","80,654","22,408",0,"1,422,581",-
2018,Q3,愛知県,"2,026,600","91,105","215,540",0,"3,721,910",-
2018,Q3,三重県,"441,924","21,751","66,995",0,"643,403",-
2018,Q3,滋賀県,"381,380","14,565","22,681",0,"507,630",-
2018,Q3,京都府,"736,233","36,292","81,681",0,"1,197,713",-
2018,Q3,大阪府,"2,279,581","104,931","922,005",0,"4,915,757",-
2018,Q3,兵庫県,"1,214,565","71,228","410,838",0,"2,322,569",-
2018,Q3,奈良県,"348,506","17,336","39,982",0,"513,875",-
2018,Q3,和歌山県,"224,425","10,079","44,318",0,"292,116",-
2018,Q3,鳥取県,"113,486","9,663","22,199",0,"183,964",-
2018,Q3,島根県,"131,197","12,069","29,448",0,"207,690",-
2018,Q3,岡山県,"446,370","34,426","37,291",148,"694,661",-
2018,Q3,広島県,"681,574","59,160","37,927",33,"1,165,440",-
2018,Q3,山口県,"271,480","27,643","91,759",17,"500,851",-
2018,Q3,徳島県,"201,743","11,137",598,0,"213,589",-
2018,Q3,香川県,"261,056","15,307","3,394",75,"338,305",-
2018,Q3,愛媛県,"278,173","24,596","45,587",200,"441,244",-
2018,Q3,高知県,"161,774","13,382",747,379,"211,137",-
2018,Q3,福岡県,"1,168,857","75,650","310,295",0,"2,588,311",-
2018,Q3,佐賀県,"134,150","13,277","32,760",0,"259,880",-
2018,Q3,長崎県,"241,274","31,106","53,019",158,"403,199",-
2018,Q3,熊本県,"343,362","30,860","51,979",10,"584,227",-
2018,Q3,大分県,"252,561","18,081","29,764",0,"364,840",-
2018,Q3,宮崎県,"192,471","15,714","61,309",12,"392,136",-
2018,Q3,鹿児島県,"313,850","36,767","8,492",306,"504,561",-
2018,Q3,沖縄県,"302,278","12,848","14,806","1,261","691,806",-
2018,Q4,都道府県計,31365932,1821115,6871021,4638,63515491,-
2018,Q4,北海道,1232272,83897,181461,1730,2069323,-
2018,Q4,青森県,258389,21876,11855,0,390940,-
2018,Q4,岩手県,271020,21632,9395,55,355767,-
2018,Q4,宮城県,567998,29830,72713,16,973227,-
2018,Q4,秋田県,212163,15735,15296,0,262576,-
2018,Q4,山形県,243153,15519,15430,0,354571,-
2018,Q4,福島県,456633,26912,603,39,699730,-
2018,Q4,茨城県,705451,43855,87142,0,934818,-
2018,Q4,栃木県,504788,23443,25529,0,592979,-
2018,Q4,群馬県,504281,26276,29941,0,639275,-
2018,Q4,埼玉県,1689293,101289,619686,0,3173289,-
2018,Q4,千葉県,1571946,84936,500259,0,2656159,-
2018,Q4,東京都,4129519,220037,1385527,0,16980419,-
2018,Q4,神奈川県,2342462,131124,934040,1,4284506,-
2018,Q4,新潟県,541152,33217,36249,0,549737,-
2018,Q4,富山県,240149,12513,44496,235,379327,-
2018,Q4,石川県,271862,17703,38403,0,419027,-
2018,Q4,福井県,150920,7716,60529,0,276620,-
2018,Q4,山梨県,216048,11689,13426,2,251249,-
2018,Q4,長野県,506837,32555,84918,0,644153,-
2018,Q4,岐阜県,466565,29006,60579,0,776588,-
2018,Q4,静岡県,1010485,75600,22230,0,1455307,-
2018,Q4,愛知県,2051731,85041,206759,0,3803645,-
2018,Q4,三重県,453089,20229,60168,0,657001,-
2018,Q4,滋賀県,386231,13652,20298,0,518664,-
2018,Q4,京都府,739826,33674,82444,0,1226478,-
2018,Q4,大阪府,2293024,94710,925722,0,5053897,-
2018,Q4,兵庫県,1221134,65733,410819,0,2368117,-
2018,Q4,奈良県,351177,16298,39121,0,524734,-
2018,Q4,和歌山県,226340,9361,44015,0,297420,-
2018,Q4,鳥取県,115147,9156,21628,0,187367,-
2018,Q4,島根県,132687,11553,29458,0,211636,-
2018,Q4,岡山県,450734,32293,36315,149,708622,-
2018,Q4,広島県,685964,55082,38500,34,1188906,-
2018,Q4,山口県,273785,26084,91654,18,511089,-
2018,Q4,徳島県,203268,10452,586,0,217917,-
2018,Q4,香川県,264435,14242,3093,75,343631,-
2018,Q4,愛媛県,280846,23270,45388,200,449870,-
2018,Q4,高知県,163729,12704,742,374,215794,-
2018,Q4,福岡県,1177589,70752,312769,0,2637774,-
2018,Q4,佐賀県,135747,12599,32931,0,265530,-
2018,Q4,長崎県,244413,29581,52909,162,411180,-
2018,Q4,熊本県,347332,29379,52457,10,597200,-
2018,Q4,大分県,254757,17168,29907,0,372643,-
2018,Q4,宮崎県,196451,14737,60649,11,400860,-
2018,Q4,鹿児島県,317035,35185,8675,308,515877,-
2018,Q4,沖縄県,306075,11820,14307,1219,710052,-
2019,Q1,都道府県計,31668714,1729646,6836853,4576,66240686,-
2019,Q1,北海道,1238580,79378,182631,1693,2197748,-
2019,Q1,青森県,260032,20650,11646,0,414929,-
2019,Q1,岩手県,273584,20535,9166,56,376884,-
2019,Q1,宮城県,570113,28168,72919,16,1032225,-
2019,Q1,秋田県,213851,14681,14455,0,277909,-
2019,Q1,山形県,244369,14398,15570,0,375592,-
2019,Q1,福島県,459055,25300,794,39,733169,-
2019,Q1,茨城県,712976,41304,86917,0,995132,-
2019,Q1,栃木県,509694,22140,24521,0,628821,-
2019,Q1,群馬県,509287,24804,29201,0,682411,-
2019,Q1,埼玉県,1709106,96411,621062,0,3382578,-
2019,Q1,千葉県,1591379,80704,502372,0,2833998,-
2019,Q1,東京都,4167480,210565,1389210,0,17234650,-
2019,Q1,神奈川県,2368633,125285,933157,0,4576949,-
2019,Q1,新潟県,546787,31106,35388,0,582884,-
2019,Q1,富山県,244752,11773,41992,259,401577,-
2019,Q1,石川県,275397,16551,38074,0,442945,-
2019,Q1,福井県,152850,7217,59663,0,293931,-
2019,Q1,山梨県,218289,10953,12881,2,265786,-
2019,Q1,長野県,515239,30688,81218,0,685461,-
2019,Q1,岐阜県,472727,27423,58611,0,819530,-
2019,Q1,静岡県,1017836,71899,22065,0,1541559,-
2019,Q1,愛知県,2077404,81156,197030,0,4038505,-
2019,Q1,三重県,465081,19130,52056,0,693402,-
2019,Q1,滋賀県,391086,12933,17242,0,549292,-
2019,Q1,京都府,740512,31963,82512,0,1306262,-
2019,Q1,大阪府,2308898,89229,926649,0,4993498,-
2019,Q1,兵庫県,1228692,62465,409727,0,2515629,-
2019,Q1,奈良県,354756,15549,38250,0,553758,-
2019,Q1,和歌山県,227648,8781,43285,0,313699,-
2019,Q1,鳥取県,116678,8736,20814,0,198222,-
2019,Q1,島根県,134381,11050,29079,0,223411,-
2019,Q1,岡山県,454730,30732,34775,145,757858,-
2019,Q1,広島県,689999,52422,38825,34,1269906,-
2019,Q1,山口県,275590,25018,90942,18,547390,-
2019,Q1,徳島県,205301,9987,467,0,229126,-
2019,Q1,香川県,267509,13522,2606,74,359664,-
2019,Q1,愛媛県,283857,22216,45059,198,473867,-
2019,Q1,高知県,165029,12257,930,371,226919,-
2019,Q1,福岡県,1186333,66857,312576,0,2775731,-
2019,Q1,佐賀県,137521,11928,32908,0,281124,-
2019,Q1,長崎県,247790,28602,52418,166,437015,-
2019,Q1,熊本県,350551,28110,52760,10,630004,-
2019,Q1,大分県,256645,16425,30078,0,393885,-
2019,Q1,宮崎県,199645,14003,59451,11,423309,-
2019,Q1,鹿児島県,320420,33493,8865,312,546772,-
2019,Q1,沖縄県,310642,11149,14036,1172,725770,-
2019,Q2,都道府県計,32036393,1643311,6830669,4567,67621479,-
2019,Q2,北海道,1254272,75016,185550,1720,2184421,-
2019,Q2,青森県,263419,19613,11345,0,414759,-
2019,Q2,岩手県,277147,19550,9176,56,378308,-
2019,Q2,宮城県,576356,26796,73706,16,1027019,-
2019,Q2,秋田県,216649,13942,13473,0,277378,-
2019,Q2,山形県,246647,13536,15880,0,376756,-
2019,Q2,福島県,464086,23818,1076,37,735805,-
2019,Q2,茨城県,720418,39092,87072,0,993970,-
2019,Q2,栃木県,515265,21087,23844,0,628978,-
2019,Q2,群馬県,513813,23714,29296,0,679523,-
2019,Q2,埼玉県,1727782,91738,624334,0,3345856,-
2019,Q2,千葉県,1607486,76758,507464,0,2802533,-
2019,Q2,東京都,4208196,200899,1395236,0,18877797,-
2019,Q2,神奈川県,2395620,119281,936122,0,4514539,-
2019,Q2,新潟県,552327,29424,34327,0,584525,-
2019,Q2,富山県,251476,11117,37799,263,404527,-
2019,Q2,石川県,277257,15751,37831,0,442916,-
2019,Q2,福井県,155889,6785,58676,0,293232,-
2019,Q2,山梨県,221842,10483,12318,2,265695,-
2019,Q2,長野県,524174,29182,79360,0,686010,-
2019,Q2,岐阜県,479845,25859,57565,0,817781,-
2019,Q2,静岡県,1028516,67829,21843,0,1540209,-
2019,Q2,愛知県,2108613,76938,187390,0,4018047,-
2019,Q2,三重県,477202,18084,43640,0,693594,-
2019,Q2,滋賀県,397845,12399,14342,0,549821,-
2019,Q2,京都府,747425,30458,84103,0,1298773,-
2019,Q2,大阪府,2325819,85120,931170,0,5385159,-
2019,Q2,兵庫県,1237609,59720,410917,0,2495242,-
2019,Q2,奈良県,357779,14828,37558,0,554607,-
2019,Q2,和歌山県,230955,8323,41958,0,314410,-
2019,Q2,鳥取県,118916,8338,20184,0,197901,-
2019,Q2,島根県,137370,10543,27778,0,223625,-
2019,Q2,岡山県,457590,29092,33571,139,751037,-
2019,Q2,広島県,696985,50036,39211,34,1250132,-
2019,Q2,山口県,278326,24039,91328,15,553544,-
2019,Q2,徳島県,209203,9510,308,0,230259,-
2019,Q2,香川県,270677,12647,2259,73,359075,-
2019,Q2,愛媛県,286336,21032,44906,204,473959,-
2019,Q2,高知県,167418,11368,842,368,228278,-
2019,Q2,福岡県,1199273,63041,318619,0,2297698,-
2019,Q2,佐賀県,139938,11334,32665,0,281156,-
2019,Q2,長崎県,251177,27214,48387,144,436972,-
2019,Q2,熊本県,355062,26816,54427,10,629693,-
2019,Q2,大分県,260724,15735,29557,0,394390,-
2019,Q2,宮崎県,204085,13295,59285,11,425703,-
2019,Q2,鹿児島県,325450,31728,8952,311,546930,-
2019,Q2,沖縄県,316134,10403,14019,1164,758937,-
2019,Q3,都道府県計,32363644,1566669,6790690,4489,68586503,-
2019,Q3,北海道,1265083,71305,186912,1730,2228897,-
2019,Q3,青森県,267156,18419,10923,0,423053,-
2019,Q3,岩手県,280450,18570,9161,60,385042,-
2019,Q3,宮城県,581759,25451,74024,16,1047179,-
2019,Q3,秋田県,219627,13183,11937,0,282998,-
2019,Q3,山形県,248580,12783,16126,0,384852,-
2019,Q3,福島県,468832,22582,1314,36,749445,-
2019,Q3,茨城県,727164,37138,86815,0,1013408,-
2019,Q3,栃木県,520152,20111,23244,0,647185,-
2019,Q3,群馬県,517279,22586,29015,0,693658,-
2019,Q3,埼玉県,1745077,87473,623602,0,3404974,-
2019,Q3,千葉県,1622508,73162,502486,0,2855201,-
2019,Q3,東京都,4237427,191622,1390947,0,18870438,-
2019,Q3,神奈川県,2416629,114070,934633,0,4588200,-
2019,Q3,新潟県,556898,27907,33919,0,601481,-
2019,Q3,富山県,256781,10512,34662,262,417892,-
2019,Q3,石川県,279650,15107,37713,0,453029,-
2019,Q3,福井県,158420,6403,56859,0,299574,-
2019,Q3,山梨県,224958,9982,11782,0,270234,-
